"id","data","campionato","sq_casa","sq_ospite","risultato_finale","reti_casa","reti_ospite","divisione","serie","tot_reti","diff_reti","risultato"
"1","1974-08-17",1974,"Birmingham City","Middlesbrough","0-3",0,3,"1",1,3,-3,"A"
"2","1974-08-17",1974,"Burnley","Wolverhampton Wanderers","1-2",1,2,"1",1,3,-1,"A"
"255";"1974-12-26";1974;"Liverpool";"Manchester City";"4-1";4;1;"1";1;5;3;"H"
"256";"1974-12-26";1974;"Middlesbrough";"Sheffield United";"1-0";1;0;"1";1;1;1;"H"
"257";"1974-12-26";1974;"Queens Park Rangers";"Leicester City";"4-2";4;2;"1";1;6;2;"H"
"258";"1974-12-26";1974;"West Ham United";"Tottenham Hotspur";"1-1";1;1;"1";1;2;0;"D"
"259";"1974-12-26";1974;"Wolverhampton Wanderers";"Everton";"2-0";2;0;"1";1;2;2;"H"
"260";"1974-12-28";1974;"Birmingham City";"Ipswich Town";"0-1";0;1;"1";1;1;-1;"A"
"261";"1974-12-28";1974;"Burnley";"Carlisle United";"2-1";2;1;"1";1;3;1;"H"
"262";"1974-12-28";1974;"Chelsea";"Queens Park Rangers";"0-3";0;3;"1";1;3;-3;"A"
"263";"1974-12-28";1974;"Everton";"Middlesbrough";"1-1";1;1;"1";1;2;0;"D"
"264";"1974-12-28";1974;"Leicester City";"Leeds United";"0-2";0;2;"1";1;2;-2;"A"
"265";"1974-12-28";1974;"Luton Town";"Wolverhampton Wanderers";"3-2";3;2;"1";1;5;1;"H"
"266";"1974-12-28";1974;"Manchester City";"Derby County";"1-2";1;2;"1";1;3;-1;"A"
"267";"1974-12-28";1974;"Sheffield United";"Arsenal";"1-1";1;1;"1";1;2;0;"D"
"268";"1974-12-28";1974;"Stoke City";"West Ham United";"2-1";2;1;"1";1;3;1;"H"
"269";"1974-12-28";1974;"Tottenham Hotspur";"Coventry City";"1-1";1;1;"1";1;2;0;"D"
"270";"1975-01-11";1974;"Arsenal";"Carlisle United";"2-1";2;1;"1";1;3;1;"H"
"271";"1975-01-11";1974;"Coventry City";"Wolverhampton Wanderers";"2-1";2;1;"1";1;3;1;"H"
"272";"1975-01-11";1974;"Derby County";"Liverpool";"2-0";2;0;"1";1;2;2;"H"
"273";"1975-01-11";1974;"Everton";"Leicester City";"3-0";3;0;"1";1;3;3;"H"
"274";"1975-01-11";1974;"Ipswich Town";"Middlesbrough";"2-0";2;0;"1";1;2;2;"H"
"275";"1975-01-11";1974;"Leeds United";"West Ham United";"2-1";2;1;"1";1;3;1;"H"
"276";"1975-01-11";1974;"Luton Town";"Chelsea";"1-1";1;1;"1";1;2;0;"D"
"277";"1975-01-11";1974;"Newcastle United";"Tottenham Hotspur";"2-5";2;5;"1";1;7;-3;"A"
"278";"1975-01-11";1974;"Queens Park Rangers";"Burnley";"0-1";0;1;"1";1;1;-1;"A"
"279";"1975-01-11";1974;"Sheffield United";"Manchester City";"1-1";1;1;"1";1;2;0;"D"
"280";"1975-01-11";1974;"Stoke City";"Birmingham City";"0-0";0;0;"1";1;0;0;"D"
"281";"1975-01-18";1974;"Birmingham City";"Everton";"0-3";0;3;"1";1;3;-3;"A"
"282";"1975-01-18";1974;"Burnley";"Luton Town";"1-0";1;0;"1";1;1;1;"H"
"283";"1975-01-18";1974;"Carlisle United";"Ipswich Town";"2-1";2;1;"1";1;3;1;"H"
"284";"1975-01-18";1974;"Chelsea";"Leeds United";"0-2";0;2;"1";1;2;-2;"A"
"285";"1975-01-18";1974;"Leicester City";"Stoke City";"1-1";1;1;"1";1;2;0;"D"
"286";"1975-01-18";1974;"Liverpool";"Coventry City";"2-1";2;1;"1";1;3;1;"H"
"287";"1975-01-18";1974;"Manchester City";"Newcastle United";"5-1";5;1;"1";1;6;4;"H"
"288";"1975-01-18";1974;"Middlesbrough";"Arsenal";"0-0";0;0;"1";1;0;0;"D"
"289";"1975-01-18";1974;"Tottenham Hotspur";"Sheffield United";"1-3";1;3;"1";1;4;-2;"A"
"290";"1975-01-18";1974;"West Ham United";"Queens Park Rangers";"2-2";2;2;"1";1;4;0;"D"
"291";"1975-01-18";1974;"Wolverhampton Wanderers";"Derby County";"0-1";0;1;"1";1;1;-1;"A"
"292";"1975-02-01";1974;"Arsenal";"Liverpool";"2-0";2;0;"1";1;2;2;"H"
"293";"1975-02-01";1974;"Birmingham City";"Burnley";"1-1";1;1;"1";1;2;0;"D"
"294";"1975-02-01";1974;"Everton";"Tottenham Hotspur";"1-0";1;0;"1";1;1;1;"H"
"295";"1975-02-01";1974;"Ipswich Town";"Wolverhampton Wanderers";"2-0";2;0;"1";1;2;2;"H"
"296";"1975-02-01";1974;"Leeds United";"Coventry City";"0-0";0;0;"1";1;0;0;"D"
"297";"1975-02-01";1974;"Leicester City";"Chelsea";"1-1";1;1;"1";1;2;0;"D"
"298";"1975-02-01";1974;"Newcastle United";"Middlesbrough";"2-1";2;1;"1";1;3;1;"H"
"299";"1975-02-01";1974;"Queens Park Rangers";"Derby County";"4-1";4;1;"1";1;5;3;"H"
"300";"1975-02-01";1974;"Sheffield United";"Luton Town";"1-1";1;1;"1";1;2;0;"D"
"301";"1975-02-01";1974;"Stoke City";"Manchester City";"4-0";4;0;"1";1;4;4;"H"
"302";"1975-02-01";1974;"West Ham United";"Carlisle United";"2-0";2;0;"1";1;2;2;"H"
"303";"1975-02-08";1974;"Burnley";"Leicester City";"2-0";2;0;"1";1;2;2;"H"
"304";"1975-02-08";1974;"Carlisle United";"Sheffield United";"0-1";0;1;"1";1;1;-1;"A"
"305";"1975-02-08";1974;"Chelsea";"Birmingham City";"2-1";2;1;"1";1;3;1;"H"
"306";"1975-02-08";1974;"Coventry City";"Queens Park Rangers";"1-1";1;1;"1";1;2;0;"D"
"307";"1975-02-08";1974;"Derby County";"Leeds United";"0-0";0;0;"1";1;0;0;"D"
"308";"1975-02-08";1974;"Liverpool";"Ipswich Town";"5-2";5;2;"1";1;7;3;"H"
"309";"1975-02-08";1974;"Luton Town";"Newcastle United";"1-0";1;0;"1";1;1;1;"H"
"310";"1975-02-08";1974;"Manchester City";"Everton";"2-1";2;1;"1";1;3;1;"H"
"311";"1975-02-08";1974;"Middlesbrough";"West Ham United";"0-0";0;0;"1";1;0;0;"D"
"312";"1975-02-08";1974;"Tottenham Hotspur";"Stoke City";"0-2";0;2;"1";1;2;-2;"A"
"313";"1975-02-08";1974;"Wolverhampton Wanderers";"Arsenal";"1-0";1;0;"1";1;1;1;"H"
"314";"1975-02-12";1974;"Newcastle United";"Liverpool";"4-1";4;1;"1";1;5;3;"H"
"315";"1975-02-15";1974;"Coventry City";"Tottenham Hotspur";"1-1";1;1;"1";1;2;0;"D"
"316";"1975-02-15";1974;"Newcastle United";"Burnley";"3-0";3;0;"1";1;3;3;"H"
"317";"1975-02-15";1974;"Sheffield United";"Chelsea";"2-1";2;1;"1";1;3;1;"H"
"318";"1975-02-15";1974;"Stoke City";"Wolverhampton Wanderers";"2-2";2;2;"1";1;4;0;"D"
"319";"1975-02-18";1974;"Birmingham City";"Tottenham Hotspur";"1-0";1;0;"1";1;1;1;"H"
"320";"1975-02-19";1974;"West Ham United";"Liverpool";"0-0";0;0;"1";1;0;0;"D"
"321";"1975-02-22";1974;"Burnley";"Sheffield United";"2-1";2;1;"1";1;3;1;"H"
"322";"1975-02-22";1974;"Carlisle United";"Queens Park Rangers";"1-2";1;2;"1";1;3;-1;"A"
"323";"1975-02-22";1974;"Chelsea";"Newcastle United";"3-2";3;2;"1";1;5;1;"H"
"324";"1975-02-22";1974;"Coventry City";"Ipswich Town";"3-1";3;1;"1";1;4;2;"H"
"325";"1975-02-22";1974;"Derby County";"Arsenal";"2-1";2;1;"1";1;3;1;"H"
"326";"1975-02-22";1974;"Liverpool";"Everton";"0-0";0;0;"1";1;0;0;"D"
"327";"1975-02-22";1974;"Luton Town";"Stoke City";"0-0";0;0;"1";1;0;0;"D"
"328";"1975-02-22";1974;"Manchester City";"Birmingham City";"3-1";3;1;"1";1;4;2;"H"
"329";"1975-02-22";1974;"Middlesbrough";"Leeds United";"0-1";0;1;"1";1;1;-1;"A"
"330";"1975-02-22";1974;"Tottenham Hotspur";"Leicester City";"0-3";0;3;"1";1;3;-3;"A"
"331";"1975-02-22";1974;"Wolverhampton Wanderers";"West Ham United";"3-1";3;1;"1";1;4;2;"H"
"332";"1975-02-25";1974;"Everton";"Luton Town";"3-1";3;1;"1";1;4;2;"H"
"333";"1975-02-25";1974;"Ipswich Town";"Derby County";"3-0";3;0;"1";1;3;3;"H"
"334";"1975-02-25";1974;"Leeds United";"Carlisle United";"3-1";3;1;"1";1;4;2;"H"
"335";"1975-02-25";1974;"Queens Park Rangers";"Middlesbrough";"0-0";0;0;"1";1;0;0;"D"
"336";"1975-02-28";1974;"West Ham United";"Newcastle United";"0-1";0;1;"1";1;1;-1;"A"
"337";"1975-03-01";1974;"Arsenal";"Everton";"0-2";0;2;"1";1;2;-2;"A"
"338";"1975-03-01";1974;"Carlisle United";"Leicester City";"0-1";0;1;"1";1;1;-1;"A"
"339";"1975-03-01";1974;"Coventry City";"Burnley";"0-3";0;3;"1";1;3;-3;"A"
"340";"1975-03-01";1974;"Derby County";"Tottenham Hotspur";"3-1";3;1;"1";1;4;2;"H"
"341";"1975-03-01";1974;"Ipswich Town";"Sheffield United";"0-1";0;1;"1";1;1;-1;"A"
"342";"1975-03-01";1974;"Leeds United";"Manchester City";"2-2";2;2;"1";1;4;0;"D"
"343";"1975-03-01";1974;"Liverpool";"Chelsea";"2-2";2;2;"1";1;4;0;"D"
"344";"1975-03-01";1974;"Middlesbrough";"Stoke City";"2-0";2;0;"1";1;2;2;"H"
"345";"1975-03-01";1974;"Queens Park Rangers";"Luton Town";"2-1";2;1;"1";1;3;1;"H"
"346";"1975-03-01";1974;"Wolverhampton Wanderers";"Birmingham City";"0-1";0;1;"1";1;1;-1;"A"
"347";"1975-03-08";1974;"Burnley";"Liverpool";"1-1";1;1;"1";1;2;0;"D"
"348";"1975-03-08";1974;"Chelsea";"Derby County";"1-2";1;2;"1";1;3;-1;"A"
"349";"1975-03-08";1974;"Everton";"Queens Park Rangers";"2-1";2;1;"1";1;3;1;"H"
"350";"1975-03-08";1974;"Leicester City";"Manchester City";"1-0";1;0;"1";1;1;1;"H"
"351";"1975-03-08";1974;"Luton Town";"Coventry City";"1-3";1;3;"1";1;4;-2;"A"
"352";"1975-03-08";1974;"Sheffield United";"Wolverhampton Wanderers";"1-0";1;0;"1";1;1;1;"H"
"353";"1975-03-15";1974;"Arsenal";"Birmingham City";"1-1";1;1;"1";1;2;0;"D"
"354";"1975-03-15";1974;"Carlisle United";"Luton Town";"1-2";1;2;"1";1;3;-1;"A"
"355";"1975-03-15";1974;"Coventry City";"Leicester City";"2-2";2;2;"1";1;4;0;"D"
"356";"1975-03-15";1974;"Derby County";"Stoke City";"1-2";1;2;"1";1;3;-1;"A"
"357";"1975-03-15";1974;"Ipswich Town";"Newcastle United";"5-4";5;4;"1";1;9;1;"H"
"358";"1975-03-15";1974;"Leeds United";"Everton";"0-0";0;0;"1";1;0;0;"D"
"359";"1975-03-15";1974;"Liverpool";"Sheffield United";"0-0";0;0;"1";1;0;0;"D"
"360";"1975-03-15";1974;"Middlesbrough";"Tottenham Hotspur";"3-0";3;0;"1";1;3;3;"H"
"361";"1975-03-15";1974;"Queens Park Rangers";"Manchester City";"2-0";2;0;"1";1;2;2;"H"
"362";"1975-03-15";1974;"West Ham United";"Burnley";"2-1";2;1;"1";1;3;1;"H"
"363";"1975-03-15";1974;"Wolverhampton Wanderers";"Chelsea";"7-1";7;1;"1";1;8;6;"H"
"364";"1975-03-18";1974;"Arsenal";"Newcastle United";"3-0";3;0;"1";1;3;3;"H"
"365";"1975-03-18";1974;"Birmingham City";"West Ham United";"1-1";1;1;"1";1;2;0;"D"
"366";"1975-03-18";1974;"Middlesbrough";"Everton";"2-0";2;0;"1";1;2;2;"H"
"367";"1975-03-18";1974;"Queens Park Rangers";"Chelsea";"1-0";1;0;"1";1;1;1;"H"
"368";"1975-03-18";1974;"Stoke City";"Ipswich Town";"1-2";1;2;"1";1;3;-1;"A"
"369";"1975-03-19";1974;"Leicester City";"Liverpool";"1-1";1;1;"1";1;2;0;"D"
"370";"1975-03-19";1974;"Manchester City";"Carlisle United";"1-2";1;2;"1";1;3;-1;"A"
"371";"1975-03-22";1974;"Birmingham City";"Queens Park Rangers";"4-1";4;1;"1";1;5;3;"H"
"372";"1975-03-22";1974;"Burnley";"Arsenal";"3-3";3;3;"1";1;6;0;"D"
"373";"1975-03-22";1974;"Chelsea";"Middlesbrough";"1-2";1;2;"1";1;3;-1;"A"
"374";"1975-03-22";1974;"Everton";"Ipswich Town";"1-1";1;1;"1";1;2;0;"D"
"375";"1975-03-22";1974;"Leicester City";"Wolverhampton Wanderers";"3-2";3;2;"1";1;5;1;"H"
"376";"1975-03-22";1974;"Luton Town";"Leeds United";"2-1";2;1;"1";1;3;1;"H"
"377";"1975-03-22";1974;"Manchester City";"Coventry City";"1-0";1;0;"1";1;1;1;"H"
"378";"1975-03-22";1974;"Newcastle United";"Derby County";"0-2";0;2;"1";1;2;-2;"A"
"379";"1975-03-22";1974;"Sheffield United";"West Ham United";"3-2";3;2;"1";1;5;1;"H"
"380";"1975-03-22";1974;"Stoke City";"Carlisle United";"5-2";5;2;"1";1;7;3;"H"
"381";"1975-03-22";1974;"Tottenham Hotspur";"Liverpool";"0-2";0;2;"1";1;2;-2;"A"
"382";"1975-03-25";1974;"Birmingham City";"Carlisle United";"2-0";2;0;"1";1;2;2;"H"
"383";"1975-03-25";1974;"Liverpool";"Newcastle United";"4-0";4;0;"1";1;4;4;"H"
"384";"1975-03-25";1974;"Luton Town";"Arsenal";"2-0";2;0;"1";1;2;2;"H"
"385";"1975-03-28";1974;"Coventry City";"Sheffield United";"2-2";2;2;"1";1;4;0;"D"
"386";"1975-03-28";1974;"Manchester City";"Middlesbrough";"2-1";2;1;"1";1;3;1;"H"
"387";"1975-03-28";1974;"Tottenham Hotspur";"Wolverhampton Wanderers";"3-0";3;0;"1";1;3;3;"H"
"388";"1975-03-28";1974;"West Ham United";"Stoke City";"2-2";2;2;"1";1;4;0;"D"
"389";"1975-03-29";1974;"Arsenal";"Stoke City";"1-1";1;1;"1";1;2;0;"D"
"390";"1975-03-29";1974;"Carlisle United";"Everton";"3-0";3;0;"1";1;3;3;"H"
"391";"1975-03-29";1974;"Derby County";"Luton Town";"5-0";5;0;"1";1;5;5;"H"
"392";"1975-03-29";1974;"Ipswich Town";"Leicester City";"2-1";2;1;"1";1;3;1;"H"
"393";"1975-03-29";1974;"Leeds United";"Newcastle United";"1-1";1;1;"1";1;2;0;"D"
"394";"1975-03-29";1974;"Liverpool";"Birmingham City";"1-0";1;0;"1";1;1;1;"H"
"395";"1975-03-29";1974;"Middlesbrough";"Burnley";"2-0";2;0;"1";1;2;2;"H"
"396";"1975-03-29";1974;"Queens Park Rangers";"Tottenham Hotspur";"0-1";0;1;"1";1;1;-1;"A"
"397";"1975-03-29";1974;"West Ham United";"Chelsea";"0-1";0;1;"1";1;1;-1;"A"
"398";"1975-03-29";1974;"Wolverhampton Wanderers";"Manchester City";"1-0";1;0;"1";1;1;1;"H"
"399";"1975-03-31";1974;"Arsenal";"Sheffield United";"1-0";1;0;"1";1;1;1;"H"
"400";"1975-03-31";1974;"Burnley";"Derby County";"2-5";2;5;"1";1;7;-3;"A"
"401";"1975-03-31";1974;"Chelsea";"Ipswich Town";"0-0";0;0;"1";1;0;0;"D"
"402";"1975-03-31";1974;"Everton";"Coventry City";"1-0";1;0;"1";1;1;1;"H"
"403";"1975-03-31";1974;"Leeds United";"Leicester City";"2-2";2;2;"1";1;4;0;"D"
"404";"1975-03-31";1974;"Newcastle United";"Queens Park Rangers";"2-2";2;2;"1";1;4;0;"D"
"405";"1975-03-31";1974;"Stoke City";"Liverpool";"2-0";2;0;"1";1;2;2;"H"
"406";"1975-03-31";1974;"Wolverhampton Wanderers";"Luton Town";"5-2";5;2;"1";1;7;3;"H"
"407";"1975-04-01";1974;"Carlisle United";"Burnley";"4-2";4;2;"1";1;6;2;"H"
"408";"1975-04-01";1974;"Derby County";"Manchester City";"2-1";2;1;"1";1;3;1;"H"
"409";"1975-04-01";1974;"Ipswich Town";"Birmingham City";"3-2";3;2;"1";1;5;1;"H"
"410";"1975-04-01";1974;"Leicester City";"West Ham United";"3-0";3;0;"1";1;3;3;"H"
"411";"1975-04-01";1974;"Sheffield United";"Leeds United";"1-1";1;1;"1";1;2;0;"D"
"412";"1975-04-04";1974;"Everton";"Burnley";"1-1";1;1;"1";1;2;0;"D"
"413";"1975-04-05";1974;"Carlisle United";"Coventry City";"0-0";0;0;"1";1;0;0;"D"
"414";"1975-04-05";1974;"Leeds United";"Liverpool";"0-2";0;2;"1";1;2;-2;"A"
"415";"1975-04-05";1974;"Leicester City";"Newcastle United";"4-0";4;0;"1";1;4;4;"H"
"416";"1975-04-05";1974;"Middlesbrough";"Derby County";"1-1";1;1;"1";1;2;0;"D"
"417";"1975-04-05";1974;"Queens Park Rangers";"Wolverhampton Wanderers";"2-0";2;0;"1";1;2;2;"H"
"418";"1975-04-05";1974;"Stoke City";"Chelsea";"3-0";3;0;"1";1;3;3;"H"
"419";"1975-04-05";1974;"Tottenham Hotspur";"Luton Town";"2-1";2;1;"1";1;3;1;"H"
"420";"1975-04-08";1974;"Arsenal";"Coventry City";"2-0";2;0;"1";1;2;2;"H"
"421";"1975-04-09";1974;"Derby County";"Wolverhampton Wanderers";"1-0";1;0;"1";1;1;1;"H"
"422";"1975-04-09";1974;"Leicester City";"Middlesbrough";"1-0";1;0;"1";1;1;1;"H"
"423";"1975-04-09";1974;"Luton Town";"Everton";"2-1";2;1;"1";1;3;1;"H"
"424";"1975-04-12";1974;"Arsenal";"Leeds United";"1-2";1;2;"1";1;3;-1;"A"
"425";"1975-04-12";1974;"Burnley";"Tottenham Hotspur";"3-2";3;2;"1";1;5;1;"H"
"426";"1975-04-12";1974;"Chelsea";"Manchester City";"0-1";0;1;"1";1;1;-1;"A"
"427";"1975-04-12";1974;"Coventry City";"Birmingham City";"1-0";1;0;"1";1;1;1;"H"
"428";"1975-04-12";1974;"Derby County";"West Ham United";"1-0";1;0;"1";1;1;1;"H"
"429";"1975-04-12";1974;"Ipswich Town";"Queens Park Rangers";"2-1";2;1;"1";1;3;1;"H"
"430";"1975-04-12";1974;"Liverpool";"Carlisle United";"2-0";2;0;"1";1;2;2;"H"
"431";"1975-04-12";1974;"Luton Town";"Leicester City";"3-0";3;0;"1";1;3;3;"H"
"432";"1975-04-12";1974;"Newcastle United";"Everton";"0-1";0;1;"1";1;1;-1;"A"
"433";"1975-04-12";1974;"Sheffield United";"Stoke City";"2-0";2;0;"1";1;2;2;"H"
"434";"1975-04-12";1974;"Wolverhampton Wanderers";"Middlesbrough";"2-0";2;0;"1";1;2;2;"H"
"435";"1975-04-19";1974;"Birmingham City";"Luton Town";"1-4";1;4;"1";1;5;-3;"A"
"436";"1975-04-19";1974;"Carlisle United";"Wolverhampton Wanderers";"1-0";1;0;"1";1;1;1;"H"
"437";"1975-04-19";1974;"Everton";"Sheffield United";"2-3";2;3;"1";1;5;-1;"A"
"438";"1975-04-19";1974;"Leeds United";"Ipswich Town";"2-1";2;1;"1";1;3;1;"H"
"439";"1975-04-19";1974;"Leicester City";"Derby County";"0-0";0;0;"1";1;0;0;"D"
"440";"1975-04-19";1974;"Manchester City";"Burnley";"2-0";2;0;"1";1;2;2;"H"
"441";"1975-04-19";1974;"Middlesbrough";"Liverpool";"1-0";1;0;"1";1;1;1;"H"
"442";"1975-04-19";1974;"Queens Park Rangers";"Arsenal";"0-0";0;0;"1";1;0;0;"D"
"443";"1975-04-19";1974;"Stoke City";"Newcastle United";"0-0";0;0;"1";1;0;0;"D"
"444";"1975-04-19";1974;"Tottenham Hotspur";"Chelsea";"2-0";2;0;"1";1;2;2;"H"
"445";"1975-04-19";1974;"West Ham United";"Coventry City";"1-2";1;2;"1";1;3;-1;"A"
"446";"1975-04-23";1974;"Chelsea";"Sheffield United";"1-1";1;1;"1";1;2;0;"D"
"447";"1975-04-23";1974;"Manchester City";"Ipswich Town";"1-1";1;1;"1";1;2;0;"D"
"448";"1975-04-23";1974;"Newcastle United";"Arsenal";"3-1";3;1;"1";1;4;2;"H"
"449";"1975-04-26";1974;"Arsenal";"Tottenham Hotspur";"1-0";1;0;"1";1;1;1;"H"
"450";"1975-04-26";1974;"Burnley";"Stoke City";"0-0";0;0;"1";1;0;0;"D"
"451";"1975-04-26";1974;"Chelsea";"Everton";"1-1";1;1;"1";1;2;0;"D"
"452";"1975-04-26";1974;"Coventry City";"Middlesbrough";"0-2";0;2;"1";1;2;-2;"A"
"453";"1975-04-26";1974;"Derby County";"Carlisle United";"0-0";0;0;"1";1;0;0;"D"
"454";"1975-04-26";1974;"Ipswich Town";"West Ham United";"4-1";4;1;"1";1;5;3;"H"
"455";"1975-04-26";1974;"Liverpool";"Queens Park Rangers";"3-1";3;1;"1";1;4;2;"H"
"456";"1975-04-26";1974;"Luton Town";"Manchester City";"1-1";1;1;"1";1;2;0;"D"
"457";"1975-04-26";1974;"Newcastle United";"Birmingham City";"1-2";1;2;"1";1;3;-1;"A"
"458";"1975-04-26";1974;"Sheffield United";"Leicester City";"4-0";4;0;"1";1;4;4;"H"
"459";"1975-04-26";1974;"Wolverhampton Wanderers";"Leeds United";"1-1";1;1;"1";1;2;0;"D"
"460";"1975-04-28";1974;"Tottenham Hotspur";"Leeds United";"4-2";4;2;"1";1;6;2;"H"
"461";"1975-04-28";1974;"West Ham United";"Arsenal";"1-0";1;0;"1";1;1;1;"H"
"462";"1975-04-29";1974;"Birmingham City";"Sheffield United";"0-0";0;0;"1";1;0;0;<"D"
